1501364100,2725.94,2725.94,2723.69,2724.83,3.29078744,8967.9430315,2725.1662999
1501364160,2723.67,2723.67,2723,2723,2.66696092,7262.1644252,2723.0111888
1501364220,2723.01,2723.01,2719.2,2719.2,11.01451995,29978.711491,2721.7447176
1501364280,2719.2,2721.01,2717.2,2717.2,11.3049478,30728.136942,2718.1140051
1501364340,2717.2,2717.2,2717,2717.01,3.06576,8329.681184,2717.0036741
1501364400,2717.01,2717.01,2715,2715,3.54393187,9626.8530798,2716.4328867
1501364460,2715.01,2715.01,2715,2715.01,1.85791131,5044.2361623,2715.0037438
1501364520,2715.01,2720.13,2715.01,2720.12,16.07516027,43666.599944,2716.4021515
1501364580,2718.22,2720.17,2718.21,2720.17,5.87418234,15972.761869,2719.146418
1501364640,2719.39,2724.99,2719.39,2724.08,4.60942016,12543.382699,2721.2495854
1501364700,2723.59,2723.9,2718.21,2720.17,4.95436323,13491.014111,2723.0571286
1501364760,2718.64,2718.92,2715.87,2715.89,3.19905519,8694.593196,2717.8628312
1501364820,2715.91,2724.67,2715.87,2724.12,4.04908077,11005.081414,2717.9209403
1501364880,2724.16,2724.51,2721.07,2721.2,6.96956798,18976.385308,2722.7491521
1501364940,2722.35,2722.35,2722.35,2722.35,0.4091,1113.713385,2722.35
1501365000,2721.08,2721.58,2718.81,2720.9,5.67697847,15447.234647,2721.0310429
1501365060,2720.9,2723.2,2719.23,2719.23,1.95314683,5313.4571632,2720.4596611
1501365120,2719.22,2723.06,2718.8,2719.51,4.56253929,12406.295549,2719.1646493
1501365180,2719.42,2719.42,2717.37,2718.64,6.94310234,18869.256067,2717.6981043
1501365240,2717.47,2720,2717.09,2720,5.3520787,14544.408869,2717.5252242
1501365300,2718.2,2719.68,2717.09,2718.21,3.39942556,9239.6117068,2717.9920677
1501365360,2718.2,2718.2,2716.01,2716.38,14.7508333,40066.107774,2716.1928386
1501365420,2716.01,2716.01,2713.51,2714.39,5.60652871,15226.853467,2715.9146513
1501365480,2715.2,2715.64,2711.24,2715.38,7.8864201,21400.354968,2713.5702507
1501365540,2715.36,2718.33,2715.36,2718.33,1.37087695,3723.9508612,2716.473467
1501365600,2717.2,2717.2,2712,2715.14,18.00254234,48855.494989,2713.8108644
1501365660,2714.99,2715.67,2714.3,2714.37,1.48411194,4028.8813176,2714.6748227
1501365720,2714.24,2714.24,2712.19,2712.98,9.43794933,25600.23446,2712.4784807
1501365780,2712.98,2714.37,2712.52,2714.37,3.7700305,10228.514646,2713.1119088
1501365840,2712.54,2713.16,2712.54,2713.15,8.93882206,24252.0658,2713.11652
1501365900,2713.15,2713.15,2712.5,2712.51,0.71057862,1927.5464912,2712.6435231
1501365960,2712.51,2712.51,2712.51,2712.51,1.55708416,4223.6063548,2712.51
1501366020,2712.5,2712.5,2712,2712,23.46525284,63642.11412,2712.185313
1501366080,2711.82,2711.82,2710,2710,2.672774,7245.7962245,2710.9647971
1501366140,2710.01,2710.01,2710,2710.01,1.66388151,4509.1265868,2710.0046245
1501366200,2710,2710.01,2710,2710.01,5.12958226,13901.170188,2710.0004413
1501366260,2710,2710.01,2710,2710.01,32.93307413,89248.946432,2710.0095813
1501366320,2710.45,2710.45,2710.45,2710.45,1.8128,4913.50376,2710.45
1501366380,2710.46,2710.46,2710.45,2710.46,1.85004456,5014.4670901,2710.457466
1501366440,2710.45,2710.46,2710.45,2710.46,1.726,4678.237289,2710.4503413
1501366500,2710.46,2710.46,2710.45,2710.45,0.56895644,1542.1305545,2710.45452
1501366560,2710.45,2710.46,2709.01,2710.46,12.11842069,32836.432558,2709.629695
1501366620,2709.8,2710.27,2706.32,2707.65,5.38900577,14597.874377,2708.8251525
1501366680,2709.09,2710.46,2709.09,2709.33,3.30651133,8958.4728352,2709.3428515
1501366740,2709.33,2710,2709.33,2710,5.64519674,15295.884955,2709.5397484
1501366800,2710.46,2712.2,2710.46,2712.11,17.88793621,48511.097451,2711.9449042
1501366860,2712.03,2713.2,2712,2712,16.71467452,45344.138128,2712.8340473
1501366920,2712.04,2712.04,2709.21,2710.35,8.12146433,22011.552645,2710.2935813
1501366980,2709.46,2709.46,2709.38,2709.38,0.0775,209.97867,2709.4021935
1501367040,2709.25,2709.25,2706.21,2706.21,23.29537459,63094.014848,2708.4352992
1501367100,2706.2,2706.2,2705.01,2705.01,35.37308758,95695.459244,2705.3182459
1501367160,2705.01,2705.03,2704.1,2704.1,23.70631118,64115.578223,2704.5784448
1501367220,2704.18,2704.18,2700,2700,72.20185858,194996.95638,2700.7193473
1501367280,2702.09,2702.09,2700,2700,9.2177244,24887.920805,2700.0070435
1501367340,2700,2700.01,2700,2700,34.46911683,93066.620162,2700.000137
